,Input.save_dir,ocr,boundingBoxes
6125,data/dental/OralRadiologyNBDEPartII/6/slide_006.jpg,motheaten irregular ragged edges can be generalized or localized,"[{""height"":282,""label"":""Image"",""left"":184,""top"":276,""width"":256}]"
6126,data/dental/OralPathologyNBDEPartII/08/slide_002.jpg,fibrosarcoma malignant proliferation of fibroblasts,"[{""height"":220,""label"":""Image"",""left"":344,""top"":410,""width"":300}]"
6127,data/dental/PatientManagementNBDEPartII/05/slide_003.jpg,dmft conventional method of defining dental caries in a population dmft decayed missing and filled permanent teeth as a result of caries dmfs decayed missing and filled surfaces due to caries deft decayed extracted and filled teeth due to caries dmft decayed missing or filled primary teeth as a result of caries,[]
6128,data/dental/OralRadiologyNBDEPartII/6/slide_008.jpg,target lesion radiopaque center radiolucent band around it corticated border around that,"[{""height"":185,""label"":""Image"",""left"":172,""top"":217,""width"":239},{""height"":219,""label"":""Image"",""left"":180,""top"":407,""width"":214}]"
6129,data/ml-1/MultimodalMachineLearning/17/slide_003.jpg,process of joining information from two or more modalities to perform a prediction examples audiovisual speech recognition audiovisual emotion recognition a a al multimodal biometrics a fl speaker identification and diarization question answering carnegie metlon university,"[{""height"":83,""label"":""Image"",""left"":541,""top"":139,""width"":221},{""height"":119,""label"":""Image"",""left"":572,""top"":273,""width"":209},{""height"":75,""label"":""Image"",""left"":536,""top"":439,""width"":262}]"
6130,data/dental/OrthodonticsNBDEPartII/05/slide_001.jpg,biomechanics biology mechanics,[]
6131,data/dental/PatientManagementNBDEPartII/05/slide_002.jpg,epidemiologic measures dmft gingival index periodontal index simplified oral hygiene index irreversible reversible,[]
6132,data/dental/OralPathologyNBDEPartII/08/slide_005.jpg,malignant ct tumors leiomyosarcoma malignant proliferation of smooth muscle cells benign ct tumors leiomyoma rhabdomyosarcoma neoplasm of smooth muscle cells i i i rhabd m a igna nt p ro ife rati ono of muscle cells lipoma neoplasm of fat cells liposa rcoma most common on buccal mucosa malignant proliferation of fat cells,"[{""height"":118,""label"":""Image"",""left"":832,""top"":455,""width"":130}]"
6133,data/dental/OralRadiologyNBDEPartII/6/slide_019.jpg,buccal object rule,"[{""height"":540,""label"":""Image"",""left"":255,""top"":130,""width"":759}]"
6134,data/ml-1/MultimodalMachineLearning/17/slide_004.jpg,domain knowledge a latent substructure emotion valence learning performance focus b structured output prediction emotiont carnegie mellon university,"[{""height"":492,""label"":""Diagram"",""left"":21,""top"":60,""width"":774},{""height"":244,""label"":""Image"",""left"":857,""top"":201,""width"":423}]"
6135,data/dental/OrthodonticsNBDEPartII/05/slide_010.jpg,rotation rotation of a tooth about its long axis compresses the areas similar to tipping due to irregularly shaped root ideal rotating force is,"[{""height"":271,""label"":""Diagram"",""left"":417,""top"":431,""width"":132}]"
6136,data/dental/OralPathologyNBDEPartII/02/slide_009.jpg,hairy tongue elongated filiform papillae,"[{""height"":287,""label"":""Image"",""left"":525,""top"":652,""width"":400}]"
6137,data/ml-1/MultimodalMachineLearning/17/slide_035.jpg,learn vector representations for text using visual cooccurrences four types of cooccurrences object attribute attribute attribute context objecthypernym vico word embeddings from visual cooccurrences,"[{""height"":175,""label"":""Image"",""left"":531,""top"":184,""width"":240},{""height"":127,""label"":""Table"",""left"":495,""top"":362,""width"":313}]"
6138,data/dental/PatientManagementNBDEPartII/05/slide_005.jpg,periodontal index many different indices have been developed cpitn community periodontal index of treatment needs healthy bleeding calculus shallow pockets deep pockets aap doesnt like it because it doesnt account for recession so attachment loss is inaccurate,[]
6139,data/dental/OralRadiologyNBDEPartII/6/slide_017.jpg,periodontitis detection mild bone lossuppex third of root moderate bone loss middle third of root severe bone lower third of root,"[{""height"":183,""label"":""Image"",""left"":918,""top"":122,""width"":224},{""height"":176,""label"":""Image"",""left"":1002,""top"":316,""width"":227},{""height"":206,""label"":""Image"",""left"":951,""top"":495,""width"":191}]"
6140,data/ml-1/MultimodalMachineLearning/09/slide_031.jpg,before encoder would just take the final hidden state now we actually care about the intermediate hidden states on the attention hidden state module context hz encoder i i le chien sur carnegie mellon university,"[{""height"":352,""label"":""Diagram"",""left"":4,""top"":225,""width"":691}]"
6141,data/ml-1/MultimodalMachineLearning/17/slide_049.jpg,is standing next to over his shoulder specific solution enhance visual representations of objects eg man by shifting it based on the caption phrases finegrained visual representations contrastive larning carnegie mellon university,"[{""height"":315,""label"":""Diagram"",""left"":66,""top"":150,""width"":345}]"
6142,data/dental/OrthodonticsNBDEPartII/05/slide_017.jpg,deleterious effects root resorption cementum adjacent to hyalinized pdl can undergo resorption risks for increased resorption include heavy force larger defects apical defects genetic factors single root teeth subjected to trauma bruxism and heavy masticatory forces movement into cortical plate,"[{""height"":236,""label"":""Diagram"",""left"":704,""top"":223,""width"":237}]"
6143,data/dental/PatientManagementNBDEPartII/05/slide_008.jpg,early childhood caries previously called baby bottle tooth decay defined as or more dmfs between birth and months of age mostly occurs in ages to mostly involves maxillary incisors and molars of us infant and toddler population,[]
6144,data/dental/OralPathologyNBDEPartII/02/slide_007.jpg,smokingassociated melanosis chemicals in tobacco stimulate melanocytes brown diffuse irregular macules typically seen in anterior gingiva tx reversible if smoking discontinued,"[{""height"":308,""label"":""Image"",""left"":508,""top"":682,""width"":460}]"
6145,data/dental/OralRadiologyNBDEPartII/6/slide_010.jpg,illdefined edges,"[{""height"":219,""label"":""Image"",""left"":191,""top"":416,""width"":202},{""height"":217,""label"":""Image"",""left"":192,""top"":196,""width"":194}]"
6146,data/ml-1/MultimodalMachineLearning/07/slide_026.jpg,want deep multimodal representations shallow representations do not capture complex relationships often shared layer only maps to the shared section directly shared representation shared representation oo audio input video input audio input video input shallow rbm shallow autoencoder carnegie mellon university,"[{""height"":252,""label"":""Diagram"",""left"":29,""top"":308,""width"":772}]"
6147,data/dental/PatientManagementNBDEPartII/05/slide_006.jpg,simplified oral hygiene index ohis quantifies the amount of debris dis and calculus cis oral hygiene good fair poor,[]
6148,data/dental/OralPathologyNBDEPartII/02/slide_000.jpg,,"[{""height"":498,""label"":""Image"",""left"":399,""top"":211,""width"":666}]"
6149,data/dental/OrthodonticsNBDEPartII/05/slide_014.jpg,force decay continuous force stays fairly constant light wire interrupted force slowly declines to zero elastic chain intermittent force abruptly declines to zero clear aligners,"[{""height"":585,""label"":""Diagram"",""left"":608,""top"":115,""width"":344}]"
6150,data/ml-1/MultimodalMachineLearning/17/slide_032.jpg,pick a family of kernels for each modality and learn which kernels are important for the classification case does not need to be different modalities often we use different views of the same modality hog sift etc,"[{""height"":225,""label"":""Diagram"",""left"":360,""top"":229,""width"":463}]"
6151,data/dental/OralRadiologyNBDEPartII/6/slide_009.jpg,multifocal confluent g multiple points of origin a be inning to converge on each other,"[{""height"":718,""label"":""Image"",""left"":1,""top"":0,""width"":1279},{""height"":172,""label"":""Image"",""left"":177,""top"":223,""width"":218},{""height"":258,""label"":""Image"",""left"":150,""top"":407,""width"":275}]"
6152,data/dental/OralPathologyNBDEPartII/02/slide_011.jpg,submucosal hemorrhage all of these are extravascular lesions that do not blanch in contrast vascular lesions like hemangiomas and telangiectasias do blanch on a diascopy test petechiae hemorrhages valsalva maneuver violent cough fellatio slightly larger than petechiae ecchymosis or bigger bruise hematoma mass of blood within tissue caused by trauma to oral mucosa like an anesthetic needle tx none eliminate cause if possible,"[{""height"":324,""label"":""Image"",""left"":544,""top"":756,""width"":366}]"
6153,data/dental/PatientManagementNBDEPartII/05/slide_001.jpg,public health public health the science and art of preventing disease prolonging life and promoting physical health and efficiency through organized community efforts epidemiology the study of the distribution and determinants of disease,[]
6154,data/ml-1/MultimodalMachineLearning/07/slide_021.jpg,tensed voice joint representation multimodal space carnegie mellon university,"[{""height"":396,""label"":""Diagram"",""left"":45,""top"":148,""width"":769}]"
6155,data/ml-1/MultimodalMachineLearning/17/slide_040.jpg,goal learn better visual representations by taking advantage of largescale resources instructional videos weaklypaired data its turning into a much thicker mixture carnegie mellon university,"[{""height"":97,""label"":""Image"",""left"":593,""top"":265,""width"":138},{""height"":105,""label"":""Image"",""left"":592,""top"":389,""width"":137},{""height"":240,""label"":""Image"",""left"":141,""top"":279,""width"":330}]"
6156,data/dental/OralRadiologyNBDEPartII/6/slide_007.jpg,focal opacity homogenous same density heterogeneous varying density,"[{""height"":173,""label"":""Image"",""left"":170,""top"":221,""width"":229},{""height"":202,""label"":""Image"",""left"":194,""top"":398,""width"":186}]"
6157,data/dental/OrthodonticsNBDEPartII/05/slide_013.jpg,force duration threshold for tooth movement is around to hours only an issue for appliances that require patient compliance tooth movement efficiency threshold duration of force hrsday,"[{""height"":288,""label"":""Diagram"",""left"":276,""top"":416,""width"":408}]"
6158,data/dental/PatientManagementNBDEPartII/05/slide_000.jpg,patient management,"[{""height"":288,""label"":""Image"",""left"":21,""top"":142,""width"":343}]"
6159,data/dental/OralPathologyNBDEPartII/02/slide_001.jpg,oral pathology developmental conditions mucosal lesionsreackive mucosal lesionsinfections mucosal lesionsimmunologic diseases mucosal mucosal lesions malignant ct tumorsbenign ct salivary gland salivary gland diseases benign salivary gland lymphoid neoplasms odontogenic cysts odontogenic tumors bone lesionsfibroosseous bone lesionsgiant cell bone lesionsinflammatory bone lesionsmalignant hereditary conditions,[]
6160,data/ml-1/MultimodalMachineLearning/07/slide_053.jpg,carnegie mellon university,"[{""height"":262,""label"":""Diagram"",""left"":22,""top"":202,""width"":832}]"
6161,data/dental/OrthodonticsNBDEPartII/05/slide_002.jpg,biology of tooth movement apply force to a tooth pdlis stressed compression side osteoclasts tension side osteoblasts bone remodels tooth moves,"[{""height"":416,""label"":""Diagram"",""left"":669,""top"":184,""width"":252}]"
6162,data/dental/OralRadiologyNBDEPartII/6/slide_000.jpg,,"[{""height"":471,""label"":""Image"",""left"":632,""top"":118,""width"":580}]"
6163,data/dental/PatientManagementNBDEPartII/05/slide_007.jpg,disease processes caries tooth decay periodontal disease gum disease s oral cancer,[]
6164,data/ml-1/MultimodalMachineLearning/17/slide_047.jpg,generalization to new objects and new instructions task name evaluation a real carnegie mellon university,"[{""height"":336,""label"":""Diagram"",""left"":119,""top"":204,""width"":629}]"
6165,data/ml-1/MultimodalMachineLearning/07/slide_054.jpg,visual modality often encoded using cnn language modality will be decoded using lstm asimple multilayer perceptron will be used to translate from visual om cnn to language lstm text image x carnegie mellon university,"[{""height"":369,""label"":""Diagram"",""left"":459,""top"":205,""width"":370}]"
